,day_of_week,hour,source,destination,type,avg_distance,avg_lyft_price,avg_uber_price,preferred
20050,2,21,West End,Haymarket Square,xl,0.7549999999999999,10.625,10.25,Uber
20051,2,21,West End,Haymarket Square,lux,0.7866666666666667,14.7,15.0,Lyft
20052,2,21,West End,Haymarket Square,shared,0.7150000000000001,4.5,7.0,Lyft
20053,2,21,West End,Haymarket Square,black_xl,0.7825,26.5,26.0,Uber
20054,2,21,West End,North End,shared,1.1063636363636364,5.166666666666667,7.125,Lyft
20055,2,21,West End,North End,standard,1.0783333333333334,11.0,8.3,Uber
20056,2,21,West End,North End,xl,0.89,12.666666666666666,10.375,Uber
20057,2,21,West End,North End,black_xl,1.1042857142857143,30.625,26.833333333333332,Uber
20058,2,21,West End,North End,lux,1.0664285714285715,16.875,15.833333333333334,Uber
20059,2,21,West End,South Station,xl,2.044,14.25,15.583333333333334,Lyft
20060,2,21,West End,South Station,lux,1.9333333333333336,19.0,20.0,Lyft
20061,2,21,West End,South Station,shared,1.862222222222222,5.5,8.5,Lyft
20062,2,21,West End,South Station,black_xl,1.942857142857143,29.375,28.666666666666668,Uber
20063,2,21,West End,South Station,standard,1.86,9.375,8.0,Uber
20064,2,21,Financial District,Haymarket Square,lux,1.09875,13.5,16.5,Lyft
20065,2,21,Financial District,Haymarket Square,black_xl,1.0633333333333332,27.125,27.0,Uber
20066,2,21,Financial District,Haymarket Square,shared,1.1342857142857141,3.6666666666666665,7.5,Lyft
20067,2,21,Financial District,Haymarket Square,xl,1.0899999999999999,12.125,14.0,Lyft
20068,2,21,Financial District,Haymarket Square,standard,1.105,7.0,7.666666666666667,Lyft
20069,2,21,Financial District,Fenway,black_xl,4.505454545454547,43.5,39.6875,Uber
20070,2,21,Financial District,Fenway,xl,4.5128571428571425,22.5,21.125,Uber
20071,2,21,Financial District,Fenway,lux,4.533846153846155,27.5,29.7,Lyft
20072,2,21,Financial District,Fenway,shared,4.52125,7.0,12.4,Lyft
20073,2,21,Financial District,Fenway,standard,4.41,13.5,13.0,Uber
20074,2,21,Financial District,Northeastern University,xl,3.221666666666667,21.5,20.75,Uber
20075,2,21,Financial District,Northeastern University,lux,3.8538461538461535,27.0,32.5,Lyft
20076,2,21,Financial District,Northeastern University,black_xl,3.4745454545454537,44.642857142857146,35.875,Uber
20077,2,21,Financial District,Northeastern University,standard,3.7066666666666666,13.5,14.9,Lyft
20078,2,21,Financial District,Northeastern University,shared,3.5416666666666674,9.0,9.5,Lyft
20079,2,21,Financial District,North End,black_xl,1.1871428571428573,33.0,26.833333333333332,Uber
20080,2,21,Financial District,North End,lux,1.201875,16.375,15.625,Uber
20081,2,21,Financial District,North End,standard,1.22375,7.928571428571429,7.5,Uber
20082,2,21,Financial District,North End,xl,1.2233333333333336,15.0,12.5,Uber
20083,2,21,Financial District,North End,shared,1.2422222222222221,4.2,6.875,Lyft
20084,2,21,Financial District,Boston University,black_xl,5.294285714285714,45.5,41.5,Uber
20085,2,21,Financial District,Boston University,shared,5.08,8.1,14.166666666666666,Lyft
20086,2,21,Financial District,Boston University,standard,5.29125,13.5,15.666666666666666,Lyft
20087,2,21,Financial District,Boston University,lux,5.132499999999999,30.357142857142858,34.3,Lyft
20088,2,21,Financial District,Boston University,xl,5.1866666666666665,23.75,24.8,Lyft
20089,2,21,Financial District,South Station,xl,0.4222222222222223,9.6,10.25,Lyft
20090,2,21,Financial District,South Station,shared,0.41125000000000006,5.0,6.416666666666667,Lyft
20091,2,21,Financial District,South Station,lux,0.4424999999999999,12.666666666666666,15.666666666666666,Lyft
20092,2,21,Financial District,South Station,black_xl,0.4283333333333334,26.5,26.333333333333332,Uber
20093,2,21,Financial District,South Station,standard,0.44999999999999996,7.0,7.5,Lyft
20094,2,21,Theatre District,Fenway,standard,2.96,10.8,11.333333333333334,Lyft
20095,2,21,Theatre District,Fenway,lux,3.17875,25.75,22.75,Uber
20096,2,21,Theatre District,Fenway,xl,3.026666666666667,21.0,17.25,Uber
20097,2,21,Theatre District,Fenway,black_xl,3.112222222222222,39.0,30.333333333333332,Uber
20098,2,21,Theatre District,Fenway,shared,3.0660000000000003,7.0,10.0,Lyft
20099,2,21,Theatre District,North End,standard,1.6525000000000003,9.0,7.875,Uber
20100,2,21,Theatre District,North End,lux,1.669,18.5,17.875,Uber
20101,2,21,Theatre District,North End,black_xl,1.638888888888889,38.5,26.6,Uber
20102,2,21,Theatre District,North End,shared,1.636,6.0,7.666666666666667,Lyft
20103,2,21,Theatre District,North End,xl,1.6525,13.5,14.5,Lyft
20104,2,21,Theatre District,Northeastern University,lux,2.232666666666667,20.772727272727273,19.75,Uber
20105,2,21,Theatre District,Northeastern University,standard,2.1888888888888887,10.0,9.833333333333334,Uber
20106,2,21,Theatre District,Northeastern University,xl,2.1415384615384614,15.0,16.9,Lyft
20107,2,21,Theatre District,Northeastern University,black_xl,2.233636363636364,33.333333333333336,27.5,Uber
20108,2,21,Theatre District,Northeastern University,shared,2.1744444444444446,7.0,9.625,Lyft
20109,2,21,Theatre District,Haymarket Square,black_xl,1.633333333333333,28.125,27.125,Uber
20110,2,21,Theatre District,Haymarket Square,lux,1.6684615384615382,18.75,17.5,Uber
20111,2,21,Theatre District,Haymarket Square,shared,1.641,6.333333333333333,9.214285714285714,Lyft
20112,2,21,Theatre District,Haymarket Square,xl,1.6599999999999997,13.5,12.9,Uber
20113,2,21,Theatre District,Haymarket Square,standard,1.661,9.2,8.4,Uber
20114,2,21,Theatre District,South Station,xl,0.6057142857142858,12.5,10.5,Uber
20115,2,21,Theatre District,South Station,shared,0.5972727272727272,5.214285714285714,6.75,Lyft
20116,2,21,Theatre District,South Station,black_xl,0.5985714285714286,27.125,26.5,Uber
20117,2,21,Theatre District,South Station,lux,0.6166666666666666,16.571428571428573,15.5,Uber
20118,2,21,Theatre District,Boston University,xl,2.891666666666667,17.5,17.166666666666668,Uber
20119,2,21,Theatre District,Boston University,shared,2.768571428571429,6.25,9.3,Lyft
20120,2,21,Theatre District,Boston University,black_xl,3.66,42.5,32.0,Uber
20121,2,21,Theatre District,Boston University,standard,3.3980000000000006,13.5,10.0,Uber
20122,2,21,Theatre District,Boston University,lux,3.4783333333333335,29.125,22.5,Uber
20123,2,21,North End,Financial District,shared,1.0957142857142856,4.5,8.125,Lyft
20124,2,21,North End,Financial District,lux,1.1076923076923075,14.25,15.6,Lyft
20125,2,21,North End,Financial District,xl,1.1,12.25,12.083333333333334,Uber
20126,2,21,North End,Financial District,black_xl,1.0842857142857143,26.0,26.833333333333332,Lyft
20127,2,21,North End,Financial District,standard,1.1142857142857143,7.5,8.833333333333334,Lyft
20128,2,21,North End,North Station,black_xl,1.0376923076923075,26.666666666666668,26.5,Uber
20129,2,21,North End,North Station,shared,1.03875,4.5,7.0,Lyft
20130,2,21,North End,North Station,xl,1.031,11.125,11.5,Lyft
20131,2,21,North End,North Station,standard,0.9225000000000001,7.0,7.375,Lyft
20132,2,21,North End,North Station,lux,1.0084615384615385,15.166666666666666,15.5,Lyft
20133,2,21,North End,West End,lux,1.1844444444444446,15.75,16.1,Lyft
20134,2,21,North End,West End,xl,1.194,13.5,11.666666666666666,Uber
20135,2,21,North End,West End,black_xl,1.1600000000000001,26.0,26.6,Lyft
20136,2,21,North End,West End,standard,1.15625,7.0,8.5,Lyft
20137,2,21,North End,West End,shared,1.16875,4.833333333333333,8.4,Lyft
20138,2,21,North End,Beacon Hill,shared,1.9560000000000002,4.642857142857143,9.666666666666666,Lyft
20139,2,21,North End,Beacon Hill,lux,1.8455555555555558,18.857142857142858,20.75,Lyft
20140,2,21,North End,Beacon Hill,xl,1.92,14.25,15.875,Lyft
20141,2,21,North End,Beacon Hill,standard,1.9542857142857144,10.166666666666666,9.75,Uber
20142,2,21,North End,Beacon Hill,black_xl,1.875,27.714285714285715,32.666666666666664,Lyft
20143,2,21,North End,Theatre District,lux,1.5038461538461538,17.785714285714285,18.5,Lyft
20144,2,21,North End,Theatre District,shared,1.537142857142857,6.333333333333333,9.0,Lyft
20145,2,21,North End,Theatre District,xl,1.5016666666666667,13.5,13.5,Lyft
20146,2,21,North End,Theatre District,black_xl,1.468,26.75,27.333333333333332,Lyft
20147,2,21,North End,Back Bay,lux,2.6630000000000003,23.5,25.0,Lyft
20148,2,21,North End,Back Bay,standard,2.865,11.0,11.875,Lyft
20149,2,21,North End,Back Bay,shared,2.598888888888889,7.0,10.25,Lyft
20150,2,21,North End,Back Bay,xl,2.3899999999999997,16.5,15.0,Uber
20151,2,20,West End,Northeastern University,xl,3.1075,17.5,19.8,Lyft
20152,2,20,West End,Northeastern University,standard,3.0666666666666664,11.375,11.5,Lyft
20153,2,20,West End,Northeastern University,shared,3.096666666666667,3.0,10.5,Lyft
20154,2,20,West End,Northeastern University,lux,3.08875,25.5,23.0,Uber
20155,2,20,West End,Northeastern University,black_xl,3.0728571428571425,35.5,32.6,Uber
20156,2,20,West End,South Station,black_xl,1.8157142857142858,28.5,29.5,Lyft
20157,2,20,West End,South Station,lux,1.895714285714286,18.5,18.5,Lyft
20158,2,20,West End,South Station,standard,1.7999999999999998,9.0,7.857142857142857,Uber
20159,2,20,West End,South Station,shared,2.0142857142857147,6.0,7.666666666666667,Lyft
20160,2,20,West End,South Station,xl,1.8566666666666667,13.5,14.0,Lyft
20161,2,20,West End,Boston University,shared,2.8335714285714286,6.666666666666667,9.5625,Lyft
20162,2,20,West End,Boston University,lux,2.861578947368421,22.821428571428573,24.0,Lyft
20163,2,20,West End,Boston University,standard,2.8357142857142854,10.0,11.9,Lyft
20164,2,20,West End,Boston University,black_xl,2.848,35.916666666666664,33.375,Uber
20165,2,20,West End,Boston University,xl,2.8739999999999997,17.25,17.0,Uber
20166,2,20,West End,Fenway,shared,2.889090909090909,6.2,9.5,Lyft
20167,2,20,West End,Fenway,xl,2.893333333333333,16.5,16.833333333333332,Lyft
20168,2,20,West End,Fenway,lux,2.905,20.7,25.166666666666668,Lyft
20169,2,20,West End,Fenway,black_xl,2.882857142857143,33.25,30.7,Uber
20170,2,20,West End,Fenway,standard,2.888,9.75,11.666666666666666,Lyft
20171,2,20,West End,North End,lux,1.2100000000000002,15.75,16.0,Lyft
20172,2,20,West End,North End,shared,1.055,4.625,7.5,Lyft
20173,2,20,West End,North End,black_xl,1.2633333333333334,26.5,26.833333333333332,Lyft
20174,2,20,West End,North End,xl,1.195,11.833333333333334,12.5,Lyft
20175,2,20,West End,North End,standard,1.4725000000000001,7.0,8.25,Lyft
20176,2,20,West End,Haymarket Square,shared,0.74,7.0,7.5,Lyft
20177,2,20,West End,Haymarket Square,black_xl,0.758,27.5,26.375,Uber
20178,2,20,West End,Haymarket Square,xl,0.7616666666666666,9.75,13.5,Lyft
20179,2,20,West End,Haymarket Square,standard,0.775,7.0,7.0,Lyft
20180,2,20,West End,Haymarket Square,lux,0.7333333333333334,11.0,15.75,Lyft
20181,2,20,Haymarket Square,West End,black_xl,0.6500000000000001,26.3,26.8,Lyft
20182,2,20,Haymarket Square,West End,lux,0.670909090909091,14.25,15.666666666666666,Lyft
20183,2,20,Haymarket Square,West End,shared,0.646,4.625,6.666666666666667,Lyft
20184,2,20,Haymarket Square,West End,standard,0.6408333333333334,7.0,8.0,Lyft
20185,2,20,Haymarket Square,West End,xl,0.6683333333333333,9.0,10.666666666666666,Lyft
20186,2,20,Haymarket Square,Beacon Hill,lux,1.2414285714285715,14.5,16.0,Lyft
20187,2,20,Haymarket Square,Beacon Hill,shared,1.1500000000000001,3.8333333333333335,7.5,Lyft
20188,2,20,Haymarket Square,Beacon Hill,black_xl,0.96,27.5,27.5,Lyft
20189,2,20,Haymarket Square,Beacon Hill,xl,1.0866666666666667,10.75,12.0,Lyft
20190,2,20,Haymarket Square,Beacon Hill,standard,1.1516666666666666,7.0,8.5,Lyft
20191,2,20,Haymarket Square,Theatre District,black_xl,1.2283333333333333,27.125,26.75,Uber
20192,2,20,Haymarket Square,Theatre District,lux,1.2300000000000002,14.785714285714286,16.25,Lyft
20193,2,20,Haymarket Square,Theatre District,xl,1.3271428571428572,11.083333333333334,13.0,Lyft
20194,2,20,Haymarket Square,Theatre District,shared,1.2128571428571429,4.2,7.75,Lyft
20195,2,20,Haymarket Square,Theatre District,standard,1.2257142857142855,7.8,9.5,Lyft
20196,2,20,Haymarket Square,Back Bay,standard,2.795,10.5,10.333333333333334,Uber
20197,2,20,Haymarket Square,Back Bay,lux,2.2357142857142858,21.0,21.5,Lyft
20198,2,20,Haymarket Square,Back Bay,shared,2.54,7.0,10.0,Lyft
20199,2,20,Haymarket Square,Back Bay,black_xl,2.2883333333333336,33.625,30.5,Uber
20200,2,20,Haymarket Square,Back Bay,xl,2.225,16.5,15.5,Uber
20201,2,20,Haymarket Square,North Station,lux,0.5228571428571429,13.666666666666666,15.0,Lyft
20202,2,20,Haymarket Square,North Station,black_xl,0.5012500000000001,26.0,26.9,Lyft
20203,2,20,Haymarket Square,North Station,standard,0.4925,6.0,7.0,Lyft
20204,2,20,Haymarket Square,North Station,xl,0.53,9.0,9.5,Lyft
20205,2,20,Haymarket Square,North Station,shared,0.51,3.0,6.5,Lyft
20206,2,20,Haymarket Square,Financial District,standard,0.991111111111111,8.0,7.357142857142857,Uber
20207,2,20,Haymarket Square,Financial District,lux,0.9433333333333334,14.375,15.4,Lyft
20208,2,20,Haymarket Square,Financial District,shared,0.9666666666666667,5.0,7.25,Lyft
20209,2,20,Haymarket Square,Financial District,black_xl,0.9657142857142859,26.0,26.833333333333332,Lyft
20210,2,20,Haymarket Square,Financial District,xl,0.9875,12.25,11.5,Uber
20211,2,20,Beacon Hill,Haymarket Square,shared,1.29,5.0,9.25,Lyft
20212,2,20,Beacon Hill,Haymarket Square,xl,1.3383333333333336,11.666666666666666,14.5,Lyft
20213,2,20,Beacon Hill,Haymarket Square,black_xl,1.3250000000000002,27.5,27.166666666666668,Uber
20214,2,20,Beacon Hill,Haymarket Square,standard,1.295,9.0,8.666666666666666,Uber
20215,2,20,Beacon Hill,South Station,shared,2.3375,8.0,8.25,Lyft
20216,2,20,Beacon Hill,South Station,black_xl,2.04,38.833333333333336,27.75,Uber
20217,2,20,Beacon Hill,South Station,xl,2.2828571428571434,16.5,15.0,Uber
20218,2,20,Beacon Hill,South Station,standard,1.8985714285714284,8.75,9.0,Lyft
20219,2,20,Beacon Hill,South Station,lux,2.1633333333333336,22.5,19.3,Uber
20220,2,20,Beacon Hill,Fenway,lux,2.352727272727272,19.5,20.2,Lyft
20221,2,20,Beacon Hill,Fenway,standard,2.3328571428571427,10.5,9.166666666666666,Uber
20222,2,20,Beacon Hill,Fenway,shared,2.328333333333333,5.833333333333333,8.166666666666666,Lyft
20223,2,20,Beacon Hill,Fenway,black_xl,2.3499999999999996,31.25,29.5,Uber
20224,2,20,Beacon Hill,Fenway,xl,2.336,15.0,14.333333333333334,Uber
20225,2,20,Beacon Hill,North End,lux,1.714,17.7,17.9,Lyft
20226,2,20,Beacon Hill,North End,black_xl,1.6162499999999997,30.875,27.0,Uber
20227,2,20,Beacon Hill,North End,standard,1.7259999999999998,9.75,10.5,Lyft
20228,2,20,Beacon Hill,North End,xl,1.52625,13.5,13.3,Uber
20229,2,20,Beacon Hill,North End,shared,1.6533333333333333,5.166666666666667,9.333333333333334,Lyft
20230,2,20,Beacon Hill,Boston University,shared,2.2966666666666664,6.428571428571429,7.9,Lyft
20231,2,20,Beacon Hill,Boston University,black_xl,2.304444444444444,32.75,28.2,Uber
20232,2,20,Beacon Hill,Boston University,lux,2.2853846153846153,19.125,20.7,Lyft
20233,2,20,Beacon Hill,Boston University,standard,2.2911111111111113,10.5,9.5,Uber
20234,2,20,Beacon Hill,Boston University,xl,2.28,13.5,15.6,Lyft
20235,2,20,Beacon Hill,Northeastern University,lux,2.385454545454545,23.055555555555557,19.75,Uber
20236,2,20,Beacon Hill,Northeastern University,standard,2.2477777777777774,11.083333333333334,9.166666666666666,Uber
20237,2,20,Beacon Hill,Northeastern University,xl,2.206666666666667,19.166666666666668,13.5,Uber
20238,2,20,Beacon Hill,Northeastern University,shared,2.215,7.0,9.0,Lyft
20239,2,20,Beacon Hill,Northeastern University,black_xl,2.338571428571428,36.5,29.5,Uber
20240,2,20,Back Bay,Fenway,standard,1.3827272727272726,7.666666666666667,7.9,Lyft
20241,2,20,Back Bay,Fenway,shared,1.3785714285714283,5.125,7.5,Lyft
20242,2,20,Back Bay,Fenway,lux,1.392941176470588,16.0,15.6,Uber
20243,2,20,Back Bay,Fenway,black_xl,1.3654545454545455,28.375,25.571428571428573,Uber
20244,2,20,Back Bay,Fenway,xl,1.36125,13.5,11.916666666666666,Uber
20245,2,20,Back Bay,Northeastern University,lux,1.103846153846154,13.625,14.7,Lyft
20246,2,20,Back Bay,Northeastern University,standard,1.1019999999999999,7.285714285714286,7.333333333333333,Lyft
20247,2,20,Back Bay,Northeastern University,black_xl,1.0983333333333334,28.75,25.5625,Uber
20248,2,20,Back Bay,Northeastern University,shared,1.078888888888889,4.3,7.375,Lyft
20249,2,20,Back Bay,Northeastern University,xl,1.0700000000000003,11.5,10.5,Uber
20250,2,20,Back Bay,Boston University,lux,1.4742857142857144,15.166666666666666,16.2,Lyft
20251,2,20,Back Bay,Boston University,standard,1.467142857142857,7.5,8.166666666666666,Lyft
20252,2,20,Back Bay,Boston University,xl,1.467142857142857,12.875,12.5,Uber
20253,2,20,Back Bay,Boston University,black_xl,1.4737500000000001,26.9,25.333333333333332,Uber
20254,2,20,Back Bay,Boston University,shared,1.4483333333333333,3.0,7.75,Lyft
20255,2,20,Back Bay,Haymarket Square,xl,2.351,16.071428571428573,15.833333333333334,Uber
20256,2,20,Back Bay,Haymarket Square,black_xl,2.2933333333333334,35.5,30.166666666666668,Uber
20257,2,20,Back Bay,Haymarket Square,standard,2.31875,10.0,10.5,Lyft
20258,2,20,Back Bay,Haymarket Square,shared,2.322,7.0,9.0,Lyft
20259,2,20,Back Bay,Haymarket Square,lux,2.302,22.142857142857142,20.666666666666668,Uber
20260,2,20,Back Bay,South Station,xl,2.7314285714285718,15.0,22.6,Lyft
20261,2,20,Back Bay,South Station,shared,2.1199999999999997,7.166666666666667,13.166666666666666,Lyft
20262,2,20,Back Bay,South Station,lux,2.4745454545454546,21.1,24.666666666666668,Lyft
20263,2,20,Back Bay,South Station,black_xl,1.9628571428571426,32.125,29.833333333333332,Uber
20264,2,20,Back Bay,North End,standard,2.8449999999999998,10.833333333333334,10.7,Uber
20265,2,20,Back Bay,North End,lux,2.9259999999999997,27.5,23.25,Uber
20266,2,20,Back Bay,North End,shared,3.01,7.666666666666667,10.0,Lyft
20267,2,20,Back Bay,North End,black_xl,2.9575,38.5,32.75,Uber
20268,2,20,Back Bay,North End,xl,2.956666666666667,18.0,17.75,Uber
20269,2,20,Boston University,Beacon Hill,xl,2.8280000000000003,15.0,23.5,Lyft
20270,2,20,Boston University,Beacon Hill,standard,2.742,9.0,9.833333333333334,Lyft
20271,2,20,Boston University,Beacon Hill,black_xl,2.8425000000000002,32.0,35.0,Lyft
20272,2,20,Boston University,Beacon Hill,lux,2.7809999999999997,20.0,22.5,Lyft
20273,2,20,Boston University,Beacon Hill,shared,2.7366666666666664,7.125,7.5,Lyft
20274,2,20,Boston University,North Station,shared,3.444285714285715,7.875,9.5,Lyft
20275,2,20,Boston University,North Station,xl,3.4033333333333338,27.5,19.0,Uber
20276,2,20,Boston University,North Station,lux,3.48125,26.0,28.0,Lyft
